140	10	0.0	0.0	0.0
140	20	0.0	0.0	0.0
140	40	2.5	1.354375	3.645625
140	80	5.0	2.70875	7.29125
140	160	10.0	5.4175	14.5825
140	200	12.5	6.7718750000000005	18.228125
140	400	850.0	787.6712613937199	912.3287386062801
160	10	0.0	0.0	0.0
160	20	0.0	0.0	0.0
160	40	0.0	0.0	0.0
160	80	0.0	0.0	0.0
160	160	30.0	22.61094077368438	37.389059226315624
160	200	125.0	103.0629513935329	146.9370486064671
160	400	1700.0	1600.3020981915868	1799.6979018084132
180	10	0.0	0.0	0.0
180	20	0.0	0.0	0.0
180	40	0.0	0.0	0.0
180	80	5.0	2.70875	7.29125
180	160	50.0	41.22518055741316	58.77481944258684
180	200	287.5	258.55548718209917	316.44451281790083
180	400	4025.0	3907.310610444006	4142.689389555994
200	10	0.0	0.0	0.0
200	20	0.0	0.0	0.0
200	40	0.0	0.0	0.0
200	80	0.0	0.0	0.0
200	160	250.0	224.10448212045182	275.8955178795482
200	200	425.0	393.83563069685994	456.16436930314006
200	400	7375.0	7149.90096393129	7600.09903606871
220	10	0.0	0.0	0.0
220	20	0.0	0.0	0.0
220	40	0.0	0.0	0.0
220	80	30.0	24.32558934778245	35.67441065221755
220	160	300.0	278.9670405078125	321.0329594921875
220	200	987.5	926.8972676687295	1048.1027323312705
220	400	12525.0	12285.585388182837	12764.414611817163
