140	1465.0	1379.483870518115	1550.516129481885
160	3457.5	3289.303157333764	3625.696842666236
180	6987.5	6836.303249824887	7138.696750175113
200	13152.5	12865.442705710575	13439.557294289425
220	20817.5	20530.34152757512	21104.65847242488
