140	10	0.0	0.0	0.0
140	20	0.0	0.0	0.0
140	40	0.0	0.0	0.0
140	80	0.0	0.0	0.0
140	160	0.0	0.0	0.0
140	200	0.0	0.0	0.0
140	400	75.0	56.52735193421095	93.47264806578906
160	10	0.0	0.0	0.0
160	20	0.0	0.0	0.0
160	40	0.0	0.0	0.0
160	80	0.0	0.0	0.0
160	160	10.0	5.4175	14.5825
160	200	0.0	0.0	0.0
160	400	75.0	56.52735193421095	93.47264806578906
180	10	0.0	0.0	0.0
180	20	0.0	0.0	0.0
180	40	0.0	0.0	0.0
180	80	0.0	0.0	0.0
180	160	0.0	0.0	0.0
180	200	0.0	0.0	0.0
180	400	250.0	213.05470386842188	286.9452961315781
200	10	0.0	0.0	0.0
200	20	0.0	0.0	0.0
200	40	0.0	0.0	0.0
200	80	0.0	0.0	0.0
200	160	20.0	13.739113081998685	26.260886918001315
200	200	25.0	17.173891352498355	32.82610864750164
200	400	1100.0	1043.2558934778244	1156.7441065221756
220	10	0.0	0.0	0.0
220	20	0.0	0.0	0.0
220	40	0.0	0.0	0.0
220	80	0.0	0.0	0.0
220	160	50.0	38.96387856853686	61.03612143146314
220	200	12.5	6.7718750000000005	18.228125
220	400	2125.0	2013.1034569275596	2236.89654307244
