140	10	0.0	0.0	0.0
140	20	0.0	0.0	0.0
140	40	0.0	0.0	0.0
140	80	0.0	0.0	0.0
140	160	0.0	0.0	0.0
140	200	0.0	0.0	0.0
140	400	0.0	0.0	0.0
160	10	0.0	0.0	0.0
160	20	0.0	0.0	0.0
160	40	0.0	0.0	0.0
160	80	0.0	0.0	0.0
160	160	0.0	0.0	0.0
160	200	0.0	0.0	0.0
160	400	100.0	73.5429239143854	126.4570760856146
180	10	0.0	0.0	0.0
180	20	0.0	0.0	0.0
180	40	0.0	0.0	0.0
180	80	0.0	0.0	0.0
180	160	10.0	5.4175	14.5825
180	200	12.5	6.7718750000000005	18.228125
180	400	375.0	326.3053220150035	423.6946779849965
200	10	0.0	0.0	0.0
200	20	0.0	0.0	0.0
200	40	0.0	0.0	0.0
200	80	0.0	0.0	0.0
200	160	0.0	0.0	0.0
200	200	12.5	6.7718750000000005	18.228125
200	400	1125.0	1036.1124925731265	1213.8875074268735
220	10	0.0	0.0	0.0
220	20	0.0	0.0	0.0
220	40	0.0	0.0	0.0
220	80	0.0	0.0	0.0
220	160	0.0	0.0	0.0
220	200	12.5	6.7718750000000005	18.228125
220	400	2625.0	2477.2484220420556	2772.7515779579444
