140	10	0.0	0.0	0.0
140	20	0.0	0.0	0.0
140	40	0.0	0.0	0.0
140	80	0.0	0.0	0.0
140	160	0.0	0.0	0.0
140	200	0.0	0.0	0.0
140	400	40.0	16.814180195645445	63.18581980435455
160	10	0.0	0.0	0.0
160	20	0.0	0.0	0.0
160	40	0.0	0.0	0.0
160	80	0.0	0.0	0.0
160	160	0.0	0.0	0.0
160	200	0.0	0.0	0.0
160	400	0.0	0.0	0.0
180	10	0.0	0.0	0.0
180	20	0.0	0.0	0.0
180	40	0.0	0.0	0.0
180	80	0.0	0.0	0.0
180	160	0.0	0.0	0.0
180	200	0.0	0.0	0.0
180	400	0.0	0.0	0.0
200	10	0.0	0.0	0.0
200	20	0.0	0.0	0.0
200	40	0.0	0.0	0.0
200	80	0.0	0.0	0.0
200	160	0.0	0.0	0.0
200	200	0.0	0.0	0.0
200	400	200.0	148.15493080340235	251.84506919659765
220	10	0.0	0.0	0.0
220	20	0.0	0.0	0.0
220	40	0.0	0.0	0.0
220	80	0.0	0.0	0.0
220	160	0.0	0.0	0.0
220	200	0.0	0.0	0.0
220	400	440.0	352.21990293921976	527.7800970607802
