140	0.0	0.0	0.0
160	0.0	0.0	0.0
180	0.0	0.0	0.0
200	2.6298757952499634e-05	2.1294110811374386e-05	3.130340509362488e-05
220	7.43924867152503e-05	6.691241945425261e-05	8.187255397624799e-05
